"","Row.names","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_symbol","biotype"
"667","ENSMUSG00000005886.15",5680.16216334057,0.436136913018007,1.12327539870924,0.610506743475523,0.792029154729342,"Ncoa2","protein_coding"
"668","ENSMUSG00000005893.15",24037.1187430076,2.13637060844528,1.86422123857487,0.0669498171395732,0.217509813766459,"Nr2c2","protein_coding"
"669","ENSMUSG00000005897.15",2969.76431348876,-5.75187772268663,1.83851240031796,9.43995038101917e-05,0.00184200502379629,"Nr2c1","protein_coding"
"670","ENSMUSG00000005899.15",1410.02241833986,-1.8394890230149,1.53424695106624,0.0775306984245017,0.235813284749595,"Smpd4","protein_coding"
"671","ENSMUSG00000005907.15",1936.20844234049,-6.59554397657566,1.73213584807281,9.28125943287829e-06,0.000278306691751421,"Pex1","protein_coding"
"672","ENSMUSG00000005936.20",2453.73494120334,-0.131247396258558,1.13661029526585,0.878717954217478,0.941325167425424,"Kctd20","protein_coding"
"673","ENSMUSG00000005947.12",998.695170683167,6.49804286363215,1.89503365996479,3.31425244822563e-05,0.000780061856716519,"Itgae","protein_coding"
"674","ENSMUSG00000005949.10",3771.09318545656,-3.07343450666821,1.80341259561631,0.0114276378462751,0.0673165237170978,"Ctns","protein_coding"
"675","ENSMUSG00000005950.15",1275.95447466394,9.38857164458923,2.03256309978146,1.21651024810965e-07,7.37900359067654e-06,"P2rx5","protein_coding"
"676","ENSMUSG00000005951.14",1218.24754716242,0.0374087480735693,1.5048123070272,0.969296435051561,0.985877477089811,"Shpk","protein_coding"
"677","ENSMUSG00000005968.15",5258.51937819572,-10.7186280853316,1.95130071854039,5.68003757216312e-10,9.1305001373344e-08,"Tuft1","protein_coding"
"678","ENSMUSG00000005973.7",120.336043305449,-0.823559849173793,2.10748943380052,0.451147633537408,0.672354828517874,"Rcn1","protein_coding"
"679","ENSMUSG00000005981.12",8885.4283365646,0.978243836401103,1.28918460876243,0.290910540520372,0.527144996180223,"Trap1","protein_coding"
"680","ENSMUSG00000005982.15",2417.25599748985,-1.65354231229997,1.53296758719178,0.109485304687884,0.293657438257606,"Naa60","protein_coding"
"681","ENSMUSG00000005983.16",195.018186416996,0.36243874221092,1.89658320756712,0.728937809388282,0.864070593008248,"1700037C18Rik","protein_coding"
"682","ENSMUSG00000005986.17",1529.75358345325,-2.54653851759274,1.79138177400217,0.0298611462884093,0.128956903112882,"Ankrd13d","protein_coding"
"683","ENSMUSG00000006005.19",41110.7003740876,0.626095779152561,1.07382332694077,0.454293390557995,0.674045244933682,"Tpr","protein_coding"
"684","ENSMUSG00000006010.15",8079.41802366343,0.760028170115919,1.17873965511581,0.388475282332813,0.619261919501849,"Odr4","protein_coding"
"685","ENSMUSG00000006014.17",189.912472020438,0.517302300196117,1.74603345511294,0.615929026272828,0.796162519956901,"Prg4","protein_coding"
"686","ENSMUSG00000006019.16",1543.12577342091,1.12272100530602,1.49041484645848,0.260011586408051,0.496716314406983,"Dhx34","protein_coding"
"687","ENSMUSG00000006021.6",3011.78053373031,-2.3063712418199,1.56364983526225,0.0319898736840695,0.135018890320635,"Kptn","protein_coding"
"688","ENSMUSG00000006024.14",9550.49085251924,1.62222537936781,1.2192833365435,0.0753392000399524,0.232275808429885,"Napa","protein_coding"
"689","ENSMUSG00000006050.13",11656.9873648897,2.56044567032654,1.34651607020415,0.0101143225339755,0.0616677390569502,"Sra1","protein_coding"
"690","ENSMUSG00000006057.16",308.652597512334,0.0203841236991581,1.46526020589276,0.983098486314013,0.992053307488138,"Atp5g1","protein_coding"
"691","ENSMUSG00000006058.11",5373.3446386851,0.332442455169193,1.08620347390419,0.692442456988318,0.842535153705983,"Snf8","protein_coding"
"692","ENSMUSG00000006095.13",5036.38597305392,-0.355814133130937,1.08955579618409,0.672592672841817,0.831923936403623,"Tbcb","protein_coding"
"693","ENSMUSG00000006127.10",5600.78994026283,-0.958646904851822,1.3137830226262,0.304948124642025,0.540946581396239,"Inpp5k","protein_coding"
"694","ENSMUSG00000006134.5",1632.38689513681,-0.245820997961079,1.31261716212015,0.789596093943369,0.896136270416857,"Crkl","protein_coding"
"695","ENSMUSG00000006154.14",4298.92371885142,3.54552948201263,1.64282621992478,0.00277301482282246,0.0245500853580154,"Eps8l1","protein_coding"
"696","ENSMUSG00000006169.21",44320.1263434179,1.0265371867851,1.20184438165846,0.251007737448592,0.486657010596676,"Clint1","protein_coding"
"697","ENSMUSG00000006191.18",1533.18342626504,-7.03773504820191,1.81295426609208,6.60890737973828e-06,0.000215509704086599,"Cdkal1","protein_coding"
"698","ENSMUSG00000006205.14",600.181560001203,7.89110021454392,2.29286790799812,1.89152114131226e-05,0.000498225729901479,"Htra1","protein_coding"
"699","ENSMUSG00000006215.13",2533.25167632841,2.31603940977534,1.40640811633477,0.0221732120303873,0.106021912478631,"Zbtb17","protein_coding"
"700","ENSMUSG00000006219.13",2050.28691935366,-5.88196264627462,1.67538285582077,2.72541479493069e-05,0.000660506790893867,"Fblim1","protein_coding"
"701","ENSMUSG00000006235.7",1013.34537070845,-4.90709305670074,1.76133367787702,0.000299071937427142,0.00462103146403074,"Epor","protein_coding"
"702","ENSMUSG00000006262.16",17548.2660473875,1.96152337220253,1.42616894429821,0.0514264351482377,0.184360556939731,"Mob1b","protein_coding"
"703","ENSMUSG00000006273.15",63356.2460443356,1.62211440891559,1.21669463767264,0.0749988119743746,0.23172424089031,"Atp6v1b2","protein_coding"
"704","ENSMUSG00000006276.11",8344.75981192357,-0.366683622043736,1.27738267409806,0.687430748679382,0.840042787206639,"Eps15l1","protein_coding"
"705","ENSMUSG00000006281.9",46106.0825027537,0.881222289812361,1.12310310579229,0.305545408264012,0.541463190103922,"Tep1","protein_coding"
"706","ENSMUSG00000006288.9",3085.84016247223,0.339949628181766,1.12035415230212,0.690759117806308,0.842123485324375,"Ttc5","protein_coding"
"707","ENSMUSG00000006289.15",5426.19832585691,-2.32723577651195,1.35354453129846,0.0187421589393299,0.0944744997687432,"Osgep","protein_coding"
"708","ENSMUSG00000006299.14",11968.868704239,0.776520290920427,1.10817490658975,0.362473582330507,0.594416356625727,"Aamp","protein_coding"
"709","ENSMUSG00000006301.18",23602.2075700945,1.05681890717357,1.18208645432198,0.233364260901572,0.46606992087868,"Tmbim1","protein_coding"
"710","ENSMUSG00000006304.15",168458.332236231,0.837199162570899,1.10353517990002,0.325360074590335,0.559688964659581,"Arpc2","protein_coding"
"711","ENSMUSG00000006307.17",10268.9548581961,2.26845799057021,1.44968920346418,0.0274335968758235,0.122202111135907,"Kmt2b","protein_coding"
"712","ENSMUSG00000006315.10",7901.96543948438,-0.89897077039912,1.11839060540208,0.294878058793482,0.531160799947872,"Tmem147","protein_coding"
"713","ENSMUSG00000006333.15",62536.4596690715,0.720078889017111,1.10294487909336,0.396903179894981,0.627046771035157,"Rps9","protein_coding"
"714","ENSMUSG00000006335.17",164.38854269046,0.289326396777823,1.7452908139698,0.777381008497008,0.890845234286488,"Tfpt","protein_coding"
"715","ENSMUSG00000006344.18",533.095356798524,-1.43989065819847,1.60689720333015,0.168713971980668,0.382979765244521,"Ggt5","protein_coding"
"716","ENSMUSG00000006356.11",454.518505879589,7.29955732894827,2.45956959591903,8.79477561524428e-05,0.00175482223977101,"Crip2","protein_coding"
"717","ENSMUSG00000006360.12",58296.8091727891,0.861997010911621,1.09402102733348,0.308994426280866,0.544725216152585,"Crip1","protein_coding"
"718","ENSMUSG00000006362.17",21589.5574254904,3.07863929589637,1.42238392907542,0.00351034359244443,0.028885501731626,"Cbfa2t3","protein_coding"
"719","ENSMUSG00000006369.15",2104.05561872759,2.99699790812947,1.55829718400587,0.00699895791349735,0.047446520782846,"Fbln1","protein_coding"
"720","ENSMUSG00000006373.11",5229.33228498414,0.188645989290851,1.09312200574025,0.822901514464984,0.912853963428342,"Pgrmc1","protein_coding"
"721","ENSMUSG00000006378.16",55.1823961660252,0.702269402115756,2.28962721039723,0.513483942522406,NA,"Gcat","protein_coding"
"722","ENSMUSG00000006390.16",4542.14692598182,-0.485626536046013,1.20031440495029,0.583687948408274,0.773224456801925,"Elovl1","protein_coding"
"723","ENSMUSG00000006392.17",4106.10022591966,0.782982366128126,1.23086630373612,0.385033532398307,0.616299152547589,"Med8","protein_coding"
"724","ENSMUSG00000006398.16",1873.34322598135,-9.86439136390586,1.81063325799476,1.6056163479328e-09,2.20602431666793e-07,"Cdc20","protein_coding"
"725","ENSMUSG00000006411.13",1447.91552559816,-2.52668953005795,1.5153602436632,0.0179293218492257,0.0913790391665138,"Nectin4","protein_coding"
"726","ENSMUSG00000006412.11",6772.44253176085,1.73069944689415,1.24232906568057,0.0611845157617992,0.205269796084544,"Pfdn2","protein_coding"
"727","ENSMUSG00000006418.18",7334.84104127715,-2.58730757302353,1.4540285302947,0.0132503913660341,0.0739889028671501,"Rnf114","protein_coding"
"728","ENSMUSG00000006423.16",1653.17817470213,2.07523281732955,1.58824787531095,0.053046503411142,0.187884095331756,"Steep1","protein_coding"
"729","ENSMUSG00000006435.17",178.364773954184,-1.94001066363814,2.20757652040485,0.114242498516237,0.301362853317559,"Neurl1a","protein_coding"
"730","ENSMUSG00000006442.11",7176.83383448518,1.32585120927523,1.21519243479296,0.142841603904521,0.347543994943859,"Srm","protein_coding"
"731","ENSMUSG00000006445.4",609.295019256855,0.383234464530648,1.33799084974074,0.680459426489155,0.836682128134181,"Epha2","protein_coding"
"732","ENSMUSG00000006456.11",1408.70677194728,-0.905443488004393,1.37611486489721,0.342496328689913,0.575070947333664,"Rbm14","protein_coding"
"733","ENSMUSG00000006463.14",50.5220576072927,-0.0961903489250111,2.02855634762435,0.9267519226802,NA,"Zdhhc24","protein_coding"
"734","ENSMUSG00000006476.20",1972.19326151236,-1.42051381991553,1.42794927965974,0.150426089460529,0.357539843175888,"Nsmf","protein_coding"
"735","ENSMUSG00000006494.12",501.767345278505,-5.16500968194152,2.01544254165781,0.000542115447706755,0.007193194346759,"Pdk1","protein_coding"
"736","ENSMUSG00000006498.17",4247.03904795164,-1.16888471039818,1.2079680068831,0.193579916208707,0.417059226822695,"Ptbp1","protein_coding"
"737","ENSMUSG00000006517.6",1691.53227313948,6.82439005481297,1.51837920397353,6.37787823319993e-07,3.1477279840731e-05,"Mvd","protein_coding"
"738","ENSMUSG00000006519.12",69071.442441091,1.03126008016199,1.12039661917944,0.230722885271975,0.463522166666147,"Cyba","protein_coding"
"739","ENSMUSG00000006526.14",568.471862818753,0.977256921888386,1.48839098818088,0.32382053807671,0.558459125799493,"Stimate","protein_coding"
"740","ENSMUSG00000006527.17",3404.89727983781,-2.66934342668185,1.55026828381922,0.0142567341828768,0.0778200530695792,"Sfmbt1","protein_coding"
"741","ENSMUSG00000006585.4",4914.764503061,-0.189545627560749,1.14821645844823,0.826497675232434,0.914644789678095,"Cdt1","protein_coding"
"742","ENSMUSG00000006589.9",20588.4738226216,1.49561551261266,1.2000665921955,0.0971086240378256,0.271765896167023,"Aprt","protein_coding"
"743","ENSMUSG00000006599.14",12225.5661157752,0.0091294799572853,1.05934062598157,0.991206738657695,0.995544112791905,"Gtf2h1","protein_coding"
"744","ENSMUSG00000006611.16",28071.8778988756,0.29139049950352,1.18621968022235,0.740374882971484,0.871391438379233,"Hfe","protein_coding"
"745","ENSMUSG00000006641.13",818.079747249421,-3.52538142357658,2.07005490479726,0.00895540585322145,0.056584305435682,"Slc5a6","protein_coding"
"746","ENSMUSG00000006673.15",61008.3902369085,2.2017185219869,1.43181881451809,0.0306533806462919,0.131468943660763,"Qrich1","protein_coding"
"747","ENSMUSG00000006675.11",31.4874002228442,-0.223936352359637,2.21968975516252,0.829754178871936,NA,"P4htm","protein_coding"
"748","ENSMUSG00000006676.17",6509.18648727133,0.621266763,1.11623351114348,0.467330463550934,0.68565485426305,"Usp19","protein_coding"
"749","ENSMUSG00000006678.7",626.214298779971,-0.115755862731112,1.27957395558561,0.898793061256443,0.951594688334045,"Pola1","protein_coding"
"750","ENSMUSG00000006699.18",88048.5643461095,-0.213938346447336,1.05976919675029,0.796308312618581,0.899452007701577,"Cdc42","protein_coding"
"751","ENSMUSG00000006705.14",2337.11651018334,-2.11002404275646,1.76248672146688,0.0626413132029894,0.208248524788516,"Pknox1","protein_coding"
"752","ENSMUSG00000006715.12",609.691668520905,-0.672550864165243,1.75017971611496,0.51752609586935,0.7247413598487,"Gmnn","protein_coding"
"753","ENSMUSG00000006717.8",598.21894848491,-3.25306876005407,2.08338924881655,0.0142558716002175,0.0778200530695792,"Acot13","protein_coding"
"754","ENSMUSG00000006724.13",91.8860820682356,-3.36671971151452,3.18552516895253,0.0244496753560872,0.113079973898137,"Cyp27b1","protein_coding"
"755","ENSMUSG00000006728.13",11099.0536595828,0.083696824889341,1.10433922022978,0.921307892077851,0.96221660756322,"Cdk4","protein_coding"
"756","ENSMUSG00000006731.11",1072.36928210708,5.44176295814418,1.9972018085927,0.000324844329759649,0.00486350149562578,"B4galnt1","protein_coding"
"757","ENSMUSG00000006732.15",418.873640786795,-0.878754804558619,1.61749741694237,0.389329756738407,0.619507625210342,"Mettl1","protein_coding"
"758","ENSMUSG00000006736.10",1178.43213042765,1.00393017307396,1.70007180938276,0.337581114169984,0.571191113306518,"Tspan31","protein_coding"
"759","ENSMUSG00000006740.15",32685.0695430021,0.676365600674394,1.09596471672815,0.424368778137676,0.650262098209284,"Kif5b","protein_coding"
"760","ENSMUSG00000006763.15",639.063016982933,0.211076081443665,1.49880939629695,0.828038644626844,0.915586480491036,"Saal1","protein_coding"
"761","ENSMUSG00000006782.17",4290.73701879846,-1.42034298650103,1.40533015872787,0.147203451834818,0.352591759386746,"Cnp","protein_coding"
"762","ENSMUSG00000006784.15",820.941188649489,0.492177112591895,1.55404644950933,0.619340879488623,0.79847951573668,"Odad4","protein_coding"
"763","ENSMUSG00000006800.15",10233.3362112281,-1.9125768713181,1.26108720185926,0.0412056475757139,0.160277738738074,"Sulf2","protein_coding"
"764","ENSMUSG00000006818.6",22397.5550757048,1.60948211920802,1.25042780750893,0.0819411015907719,0.24405297233054,"Sod2","protein_coding"
"765","ENSMUSG00000006850.9",31.0099846223507,-1.55173242114876,2.63432524009396,0.187760308176645,NA,"Tmco6","protein_coding"
"766","ENSMUSG00000006906.11",1379.89400963676,-1.23166387008005,1.4547637964,0.213392729504932,0.44172461460508,"Stambp","protein_coding"
"767","ENSMUSG00000006920.15",4806.41133644583,0.231887512844496,1.0858842699753,0.782499488330423,0.8932392804202,"Ezh1","protein_coding"
"768","ENSMUSG00000006930.16",399.903097849669,-2.64637554419831,2.59050340772047,0.0536471721557252,0.189149133043703,"Hap1","protein_coding"
"769","ENSMUSG00000006932.18",12823.0949292389,-1.44931914768951,1.23185004761751,0.112851109334668,0.29917945194493,"Ctnnb1","protein_coding"
"770","ENSMUSG00000006941.6",7733.90651238541,0.315368627112606,1.07432005508892,0.705787624046899,0.850787169928914,"Eif1b","protein_coding"
"771","ENSMUSG00000006998.17",13446.6185571906,-1.15572212796265,1.15358953409801,0.187200733825589,0.408719548995054,"Psmd2","protein_coding"
"772","ENSMUSG00000007029.17",3501.2804316592,-0.670914997660735,1.20440343274415,0.450903193699644,0.672143996787209,"Vars","protein_coding"
"773","ENSMUSG00000007033.5",58.3797666071822,-1.70075516414707,2.71130257186742,0.155749286075229,NA,"Hspa1l","protein_coding"
"774","ENSMUSG00000007035.16",337.87897453438,-6.48669263270481,2.5525992182221,0.000352293073681865,0.00514386654351168,"Msh5","protein_coding"
"775","ENSMUSG00000007036.16",11407.0605006375,-3.30110643723437,1.61261218115872,0.00423997056270566,0.032804145425015,"Abhd16a","protein_coding"
"776","ENSMUSG00000007038.6",20065.9720980905,-0.557066603527542,1.07640888461583,0.505915948202434,0.716326235850186,"Neu1","protein_coding"
"777","ENSMUSG00000007039.13",1629.00054564181,-8.33485815626361,2.00375497057526,1.48505062058829e-06,6.08641402994003e-05,"Ddah2","protein_coding"
"778","ENSMUSG00000007041.10",38730.8284479142,0.888416723605709,1.12312702210744,0.30166089816835,0.537901971116585,"Clic1","protein_coding"
"779","ENSMUSG00000007050.18",8188.62066688139,2.18135634815134,1.67523782117001,0.0492002039274627,0.179409194328415,"Lsm2","protein_coding"
"780","ENSMUSG00000007097.15",85.003059932687,-0.521302957533744,1.88344355102139,0.620172936469994,0.798827292880595,"Atp1a2","protein_coding"
"781","ENSMUSG00000007216.7",990.484755520312,4.63311618100771,2.00468961200078,0.00123768558893999,0.0134749051554852,"Zfp775","protein_coding"
"782","ENSMUSG00000007338.11",250.125047314468,-2.78817148184359,2.42401007200458,0.0411732845765651,0.160210562969296,"Mrpl49","protein_coding"
"783","ENSMUSG00000007379.16",871.109151306001,-0.152283696415847,1.28134619955119,0.867222283295954,0.935548373811941,"Dennd2c","protein_coding"
"784","ENSMUSG00000007411.17",12012.2333626266,1.36846360559386,1.23272918820139,0.1338505418641,0.333340845138462,"Mark3","protein_coding"
"785","ENSMUSG00000007415.16",8172.28526345661,1.60967279947108,1.24740921817667,0.0814858811274883,0.243311569105004,"Gatad1","protein_coding"
"786","ENSMUSG00000007458.15",31194.9888943675,0.857685739397504,1.11797019159345,0.317280550295004,0.552368359559458,"M6pr","protein_coding"
"787","ENSMUSG00000007476.19",12584.9881918795,0.512544735539186,1.08431789320587,0.542025102974287,0.743646952057911,"Lrrc8a","protein_coding"
"788","ENSMUSG00000007564.16",11846.0289132974,0.274215262671906,1.07506538288751,0.742770677779166,0.873094711764588,"Ppp2r1a","protein_coding"
"789","ENSMUSG00000007570.17",549.409418582174,-1.53280110985872,1.59818070644595,0.143695484396636,0.348775523695309,"Fance","protein_coding"
"790","ENSMUSG00000007589.10",2793.67141456335,-0.751575006842586,1.18198799541697,0.394392288681462,0.624588635192527,"Tinf2","protein_coding"
"791","ENSMUSG00000007591.16",113.793022020022,-2.3334332120401,2.77124184877299,0.07837318862301,0.237174249417694,"Tssk4","protein_coding"
"792","ENSMUSG00000007603.10",2391.35881149247,-0.410889973730311,1.12800395373443,0.632011222783161,0.805668203415786,"Dus3l","protein_coding"
"793","ENSMUSG00000007610.16",419.570436534011,1.61216613869564,1.65159999835427,0.131458177509119,0.329732645146338,"Gtpbp3","protein_coding"
"794","ENSMUSG00000007613.16",10770.7551871495,2.0528946142718,1.27358284599911,0.0300035857075064,0.129414084634368,"Tgfbr1","protein_coding"
"795","ENSMUSG00000007617.19",10487.3403546017,0.895877404738072,1.20241938513362,0.315444723750169,0.550821803357138,"Homer1","protein_coding"
"796","ENSMUSG00000007646.14",27.0617944573494,0.250751319921251,2.20105528246492,0.810301259730256,NA,"Rad51c","protein_coding"
"797","ENSMUSG00000007655.17",483.886658650813,6.35420162457708,2.42963155716123,0.000319108384986655,0.00481155611737691,"Cav1","protein_coding"
"798","ENSMUSG00000007656.14",4958.46780773821,0.709473453641919,1.13391006741292,0.410928571636496,0.638747516169483,"Arpp19","protein_coding"
"799","ENSMUSG00000007659.19",8205.46501754084,1.05081412298469,1.14832984882147,0.228542046627898,0.461387186183937,"Bcl2l1","protein_coding"
"800","ENSMUSG00000007670.11",5840.97301973779,-0.0887496247948416,1.07938041875051,0.915552408104783,0.958459703630315,"Khsrp","protein_coding"
"801","ENSMUSG00000007682.8",159.950582445623,-1.19211994203599,2.09252043033161,0.291416686292992,0.527860359415081,"Dio2","protein_coding"
"802","ENSMUSG00000007721.7",2279.99299904751,-0.407672703407315,1.33272840313478,0.660891576046104,0.824059215605503,"Ccdc124","protein_coding"
"803","ENSMUSG00000007739.11",34155.416300697,0.447577743175293,1.07067696461888,0.591660627495895,0.7784429302019,"Cct4","protein_coding"
"804","ENSMUSG00000007777.10",883.052240385357,-2.00874290462646,1.76694091137699,0.0749599507305198,0.23171225305896,"0610009B22Rik","protein_coding"
"805","ENSMUSG00000007783.11",216.844437472488,-1.18777721870692,1.91686759649971,0.282014732610317,0.51926910436401,"Cpt1c","protein_coding"
"806","ENSMUSG00000007812.17",6298.09080875164,0.230399310189857,1.1354252605468,0.788762020938778,0.895582706415649,"Zfp655","protein_coding"
"807","ENSMUSG00000007815.14",21004.4254332182,0.839419754885775,1.12370514809087,0.328964717876896,0.563077611914049,"Rhoa","protein_coding"
"808","ENSMUSG00000007817.16",53687.7555609804,0.473794622322075,1.10813375628904,0.577402633264888,0.768735601668981,"Zmiz1","protein_coding"
"809","ENSMUSG00000007827.11",4347.17416934597,1.51373976834931,1.74650048832604,0.164814605159999,0.377077340673719,"Ankrd26","protein_coding"
"810","ENSMUSG00000007833.16",2509.09835224666,-0.881150622109761,1.23390444599919,0.329780861655264,0.563707543715077,"Aldh16a1","protein_coding"
"811","ENSMUSG00000007836.7",12394.3734319897,0.0444236925448542,1.08578420312452,0.957803248668954,0.980541078408019,"Hnrnpa0","protein_coding"
"812","ENSMUSG00000007837.12",824.529956474742,-6.28566412966811,2.01721485821633,8.88791429777454e-05,0.00177007899194891,"Prrg2","protein_coding"
"813","ENSMUSG00000007850.17",37343.3132892749,0.585700651980453,1.12628718987952,0.49513827684201,0.70912563797741,"Hnrnph1","protein_coding"
"814","ENSMUSG00000007867.10",526.432410399441,-7.91064356343893,2.19689854172622,1.18441668199489e-05,0.000343513198890048,"Ift43","protein_coding"
"815","ENSMUSG00000007872.4",62658.0801467734,1.33095595615135,1.1837635927826,0.135551064681861,0.335574076188212,"Id3","protein_coding"
"816","ENSMUSG00000007880.17",37157.8163801943,0.0768677015446405,1.08541294612997,0.927042351155323,0.964629884610382,"Arid1a","protein_coding"
"817","ENSMUSG00000007891.17",154008.874898714,0.481416326217339,1.09786274955787,0.569377595641981,0.763124138603488,"Ctsd","protein_coding"
"818","ENSMUSG00000007892.9",48430.04575788,0.105041081705496,1.07597556500541,0.899957373822995,0.952067722058112,"Rplp1","protein_coding"
"819","ENSMUSG00000007950.10",61.5753720715127,-1.33821950934403,2.43652046286178,0.248325706592971,NA,"Abhd8","protein_coding"
"820","ENSMUSG00000007987.13",709.141302496392,1.06414571968729,1.44222337840149,0.277431647634868,0.515107097902572,"Ift22","protein_coding"
"821","ENSMUSG00000008035.13",4993.86451556148,-1.36860058695487,1.29260100555039,0.143993333729023,0.349012948678032,"Mid1ip1","protein_coding"
"822","ENSMUSG00000008036.12",10607.4815632846,-0.967080207216611,1.24056226197631,0.286952399735424,0.523367650032907,"Ap2s1","protein_coding"
"823","ENSMUSG00000008090.15",428.564269239101,-0.855876144211973,1.42151211158449,0.37586886703026,0.607652760208073,"Fgfrl1","protein_coding"
"824","ENSMUSG00000008136.15",30.5577646617283,0.208560561626755,2.27841521346153,0.83994798236563,NA,"Fhl2","protein_coding"
"825","ENSMUSG00000008140.19",6397.67270608003,-1.22337798718283,1.45596757737662,0.21652394497473,0.446353852156273,"Emc10","protein_coding"
"826","ENSMUSG00000008167.15",124.007315426577,-0.756776586019855,2.13700854999296,0.486377089124128,0.701861446581378,"Fbxw9","protein_coding"
"827","ENSMUSG00000008200.16",22744.5447753293,0.872688309593123,1.1664419428234,0.320184649571079,0.55517152159376,"Fnbp4","protein_coding"
"828","ENSMUSG00000008206.17",125.356029654437,-2.835555982104,2.7774585774947,0.0449041790502948,0.169147572966245,"Cers4","protein_coding"
"829","ENSMUSG00000008226.15",2703.71113185801,4.73282138120615,2.01834606681538,0.00109782980925063,0.0123578615325509,"Scrn3","protein_coding"
"830","ENSMUSG00000008301.12",2142.34107146066,-4.22090156915343,1.82179353021803,0.00137830657320469,0.0146465127893976,"Phax","protein_coding"
"831","ENSMUSG00000008305.19",1285.9426918319,-1.03499894678897,1.39248837753865,0.282468757814714,0.519744472907469,"Tle1","protein_coding"
"832","ENSMUSG00000008307.12",46.8306740464439,-0.905786194843517,2.35006535280092,0.408583427979732,NA,"1700109H08Rik","protein_coding"
"833","ENSMUSG00000008318.11",5221.86271985697,1.64262186560768,1.2369783517506,0.0742609582675638,0.23054522291831,"Relt","protein_coding"
"834","ENSMUSG00000008333.13",19322.4354423207,1.21379841733148,1.17357335174051,0.170496385559105,0.385766104600889,"Snrpb2","protein_coding"
"835","ENSMUSG00000008348.10",193292.010218102,0.048502496887449,1.06657691792634,0.95348477119852,0.979342628407398,"Ubc","protein_coding"
"836","ENSMUSG00000008373.17",4016.20481228398,-5.2198600753781,1.59792672197528,6.28381274445953e-05,0.00132346571988964,"Prpf31","protein_coding"
"837","ENSMUSG00000008384.9",48142.4877312352,-0.0075524957994874,1.12709808723371,0.992962443273632,0.99648041151368,"Sertad1","protein_coding"
"838","ENSMUSG00000008393.10",9190.63176461055,-1.05863268845187,1.2624152746504,0.248933134271028,0.484404256697886,"Carhsp1","protein_coding"
"839","ENSMUSG00000008398.17",5700.72064326517,-2.49764081863827,1.55125292745926,0.0207993303342239,0.101233820031954,"Elk3","protein_coding"
"840","ENSMUSG00000008429.9",17068.5813138791,0.244684100010064,1.13746229267451,0.776220151876999,0.889899223693093,"Herpud2","protein_coding"
"841","ENSMUSG00000008435.16",765.65633960114,4.97926665884138,1.90072540796291,0.00048196581353801,0.00654228530780816,"Rdh13","protein_coding"
"842","ENSMUSG00000008450.9",128.217622578095,1.16408555884392,1.99019303919026,0.296065811503358,0.531766258732342,"Nutf2","protein_coding"
"843","ENSMUSG00000008475.14",59442.7432826887,0.981052316622081,1.13837691365236,0.258166313233362,0.494931445723703,"Arpc5","protein_coding"
"844","ENSMUSG00000008496.20",14262.3171157199,0.183775568212599,1.1238806767422,0.829865757694315,0.916365860597644,"Pou2f2","protein_coding"
"845","ENSMUSG00000008540.12",2649.6758206451,-1.64340829023924,1.3886012357058,0.093977774875934,0.265594803063908,"Mgst1","protein_coding"
"846","ENSMUSG00000008575.18",391.875701212698,1.03777161864476,1.48675214404363,0.295659297655625,0.531410691069352,"Nfib","protein_coding"
"847","ENSMUSG00000008604.12",2083.64613056384,-1.88043192992487,1.7220464531685,0.0891103229474716,0.257599694468249,"Ubqln4","protein_coding"
"848","ENSMUSG00000008668.16",10182.8886545497,0.77218878617331,1.15817629747662,0.376594961221183,0.608363340947018,"Rps18","protein_coding"
"849","ENSMUSG00000008682.14",818.651633438801,1.99715419085067,1.67043485173045,0.0685917156314964,0.22003658550267,"Rpl10","protein_coding"
"850","ENSMUSG00000008683.17",15649.4491231755,0.6990186201423,1.14054893033059,0.41925792559124,0.646204414643141,"Rps15a","protein_coding"
"851","ENSMUSG00000008690.16",22720.7109624462,2.98896906936438,1.38207938123916,0.00374076736390212,0.0302003721417241,"Ncaph2","protein_coding"
"852","ENSMUSG00000008730.18",16026.6501378202,0.724640765768892,1.09668730985772,0.392444547391334,0.622690414134381,"Hipk1","protein_coding"
"853","ENSMUSG00000008763.17",15349.8929405916,1.04294740974202,1.20283663866025,0.243859246194698,0.479006100662928,"Man1a2","protein_coding"
"854","ENSMUSG00000008822.16",311.916392383791,0.76087280636989,1.65261740931034,0.457250752096274,0.676005116086622,"Acyp1","protein_coding"
"855","ENSMUSG00000008845.10",25322.2661430745,-2.43998544754679,1.36105155590912,0.0144441072814851,0.0786681368871032,"Cd163","protein_coding"
"856","ENSMUSG00000008855.18",6384.73678400618,0.453429657925376,1.10691829264069,0.593598899798514,0.779847732566851,"Hdac5","protein_coding"
"857","ENSMUSG00000008859.9",4546.9198099536,0.391680951460566,1.09764337708732,0.6431927047906,0.814056344503662,"Rala","protein_coding"
"858","ENSMUSG00000008892.13",2253.18745546745,-0.372390557277175,1.12910260024891,0.66434213311806,0.826720315470737,"Vdac3","protein_coding"
"859","ENSMUSG00000008958.15",1512.59445209673,-1.15785381878814,1.34508508757177,0.223195082679851,0.45476052366762,"Vps72","protein_coding"
"860","ENSMUSG00000008976.17",5460.64229242718,0.420633496982671,1.29963397195987,0.647232021350918,0.816065949906152,"Gabpa","protein_coding"
